,Discount price,Original Price,Product Brand,Product Category Code,Product Name,Promo Tag,Rating,Raw Product,Review,Sales,Vendor
379,150.00, 215.00,L'oreal,AA16107510001,Men Expert Pure &amp; Matte Charcoal Black Scrub  -[Parallel Import Product],2-day group shipment,,L'oreal - Men Expert Pure &amp; Matte Charcoal Black Scrub  -[Parallel Import Product],,20,Beautique
380,320.00, 589.00,Paco Rabanne,AA16107530001,Invictus After Shave Balm  -[Parallel Import Product],2-day group shipment,,Paco Rabanne - Invictus After Shave Balm  -[Parallel Import Product],,,Beautique
381,79.00, 504.00,Shiseido,AA16107520001,MG5 Skin Conditioner(F) 150ml,2-day group shipment,,Shiseido - MG5 Skin Conditioner(F) 150ml,,,美食宅急便
382,542.47, 649.00,Amorepacific,AA16107510001,MEN Essential Cleansing Foam 120ml-Korea Direct Shipping,merchant delivery,,Amorepacific - MEN Essential Cleansing Foam 120ml-Korea Direct Shipping,,,Shipapa 쉽 파파
383,"1,893.25"," 2,119.00",Amorepacific,AA16107520001,MEN Essential Fluid 160ml-Korea Direct Shipping,merchant delivery,,Amorepacific - MEN Essential Fluid 160ml-Korea Direct Shipping,,,Shipapa 쉽 파파
384,246.00, 350.00,Biotherm,AA16107520001,Homme Aquapower Soin Oligo-Thermal PNM 75ml  [Parallel Import],2-day group shipment,,Biotherm - Homme Aquapower Soin Oligo-Thermal PNM 75ml  [Parallel Import],,10,Beauty U & ME
385,525.00, 690.00,Biotherm,AA16107520001,Force Supreme Anti-Aging Gel 50ml (Parallel Import),2-day group shipment,,Biotherm - Force Supreme Anti-Aging Gel 50ml (Parallel Import),,,AYO Cosmetic
386,290.00, 390.00,Biotherm,AA16107520001,T-Pur Mattifying Moisturizer Gel (Parallel Import),2-day group shipment,,Biotherm - T-Pur Mattifying Moisturizer Gel (Parallel Import),,,AYO Cosmetic
387,555.00, 630.00,Biotherm,AA16107520001,Aqua Power Moisturizer Skin Care Set (Parallel Import),2-day group shipment,,Biotherm - Aqua Power Moisturizer Skin Care Set (Parallel Import),,,AYO Cosmetic
388,448.00,468 超值精選,Triumph&Disaster,AA16107520001,Triumph&Disaster  Gameface Moisturizer 90ml Tube,2-day group shipment,,Triumph&Disaster - Triumph&Disaster  Gameface Moisturizer 90ml Tube,,,SINOWIZS LIMITED
389,302.00, 532.00,LAB SERIES,AA16107510001,Lab Series Max LS Daily Renewing Cleanser  -[Parallel Import Product],2-day group shipment,4.5,LAB SERIES - Lab Series Max LS Daily Renewing Cleanser  -[Parallel Import Product],2,100,Beautique
390,268.00, 338.00,BULK HOMME,AA16107520001,BULK HOMME The Toner 200ml【Parallel Import】,2-day group shipment,5,BULK HOMME - BULK HOMME The Toner 200ml【Parallel Import】,1,10,Star Beauty
391,268.00, 338.00,BULK HOMME,AA16107520001,BULK HOMME The Lotion 100g 【Parrallel Import】,2-day group shipment,5,BULK HOMME - BULK HOMME The Lotion 100g 【Parrallel Import】,1,20,Star Beauty
392,207.00, 365.00,Biotherm,AA16107510001,Homme Toning Cleansing Gel (Normal Skin)  -[Parallel Import Product],2-day group shipment,5,Biotherm - Homme Toning Cleansing Gel (Normal Skin)  -[Parallel Import Product],2,100,Beautique
393,288.00, 488.00,Biotherm,AA16107520001,Dry Skin (New Packaging)  -[Parallel Import Product],2-day group shipment,,Biotherm - Homme Aquapower - Dry Skin (New Packaging)  -[Parallel Import Product],,50,Beautique
394,218.00, 238.00,TOUCHBeauty,AA16107050001,Light Therapy Pen TB1693,2-day group shipment,,TOUCHBeauty - Light Therapy Pen TB1693,,,eshoppop
395,52.00, 98.00,Innisfree,AA16107510001,Green Tea Cleansing Foam 150ml,2-day group shipment,4.25,Innisfree - Green Tea Cleansing Foam 150ml,4,100,Beauty Soulmates
396,48.00, 98.00,Innisfree,AA16107510001,Jeju Volcanic Pore Clay Cleansing Foam 150ml,2-day group shipment,4.666666666666667,Innisfree - Jeju Volcanic Pore Clay Cleansing Foam 150ml,3,60,Beauty Soulmates
397,150.00, 160.00,M. SKIN CARE,AA16104000001,MEN PREVENT ACNE CONTROL SERUM,2-day group shipment,,M. SKIN CARE - MEN PREVENT ACNE CONTROL SERUM,,,Miss Spa Shop
398,280.00, 500.00,Image,AA16103030001,Ageless Total Resurfacing Masque 57ml,2-day group shipment,,Image - Ageless Total Resurfacing Masque 57ml,,10,Bionature Company Limited
399,120.00, 150.00,M. SKIN CARE,AA16107510001,MEN PURIFYING CHARCOAL PEEL MASK,2-day group shipment,,M. SKIN CARE - MEN PURIFYING CHARCOAL PEEL MASK,,10,Miss Spa Shop
400,333.00, 555.00,Theraplex,AA16107510001,"(Official Distributor) Clean ‘N Treat Alpha Beta Cleanser (all skin types, acne-prone & oily skin)",2-day group shipment,,"Theraplex - (Official Distributor) Clean ‘N Treat Alpha Beta Cleanser (all skin types, acne-prone & oily skin)",,,DTC Medical Limited
401,390.00, 555.00,B.Braun,AA13108500001,Prontosan Wound Solution 1000ML,2-day group shipment,,B.Braun - Prontosan Wound Solution 1000ML,,,B BRAUN Medical (H K) LTD
402,500.00," 1,000.00",Image,AA16105020001,PREVENTION+ Daily Hydrating Moisturizer SPF30 91ml,2-day group shipment,,Image - PREVENTION+ Daily Hydrating Moisturizer SPF30 91ml,,,Bionature Company Limited
403,390.00, 760.00,Image,AA16102530501,Ageless Total Repair Crème 56.7ml,2-day group shipment,3,Image - Ageless Total Repair Crème 56.7ml,1,,Bionature Company Limited
404,628.00," 1,060.00",Image,AA16102020101,Vital C SET ***送時尚化粧袋乙個,2-day group shipment,,Image - Vital C SET ***送時尚化粧袋乙個,,,Bionature Company Limited
405,80.00, 90.00,M. SKIN CARE,AA16100570001,DEEP CLEAN FACIAL SCRUB,2-day group shipment,5,M. SKIN CARE - DEEP CLEAN FACIAL SCRUB,1,10,Miss Spa Shop
406,375.00, 420.00,Biotherm,AA16107520001,Force Supreme Anti Aging Lotion 200ml  (Parallel Import),2-day group shipment,,Biotherm - Force Supreme Anti Aging Lotion 200ml  (Parallel Import),,,JCOR Cosmetic
407,80.00, 100.00,M. SKIN CARE,AA16107510001,TRIPLE ACTION GEL FACE WASH,2-day group shipment,5,M. SKIN CARE - TRIPLE ACTION GEL FACE WASH,1,10,Miss Spa Shop
408,500.00," 1,000.00",Image,AA16105020001,PREVENTION+ Daily Tinted Moisturizer SPF30 91ml,2-day group shipment,,Image - PREVENTION+ Daily Tinted Moisturizer SPF30 91ml,,,Bionature Company Limited
409,440.00, 550.00,Image,AA16100590001,Clear Cell Salicylic Clarifying Pads 60pads,2-day group shipment,,Image - Clear Cell Salicylic Clarifying Pads 60pads,,,Bionature Company Limited
410,880.00," 1,430.00",Image,AA16102520101,維C保濕防曬套裝 : 維C保濕潔面乳 + 維C保濕精華油 + 維C保濕酵素面膜 + 保濕防曬日霜SPF30 ***送尚時尚化妝袋乙個,2-day group shipment,,Image - 維C保濕防曬套裝 : 維C保濕潔面乳 + 維C保濕精華油 + 維C保濕酵素面膜 + 保濕防曬日霜SPF30 ***送尚時尚化妝袋乙個,,,Bionature Company Limited
411,120.00, 150.00,M. SKIN CARE,AA16107520001,MEN DAILY DEFENSE HYDRATING LOTION,2-day group shipment,,M. SKIN CARE - MEN DAILY DEFENSE HYDRATING LOTION,,,Miss Spa Shop
412,560.00, 700.00,Image,AA16105020001,NEW!! Daily Ultimate Protection Moisturizer 91ml,2-day group shipment,,Image - NEW!! Daily Ultimate Protection Moisturizer 91ml,,,Bionature Company Limited
413,120.00, 150.00,M. SKIN CARE,AA16102520201,MEN CONTROL MATTIFYING GEL,2-day group shipment,,M. SKIN CARE - MEN CONTROL MATTIFYING GEL,,,Miss Spa Shop
414,320.00, 400.00,Image,AA16103510001,Hydrating Eye Recovery Gel 15ml,2-day group shipment,,Image - Hydrating Eye Recovery Gel 15ml,,,Bionature Company Limited
415,88.00, 108.00,DEEPCARE,AA16107520001,DEEPCÀRE Bamboo Charcoal Hydrosol 220ml,2-day group shipment,,DEEPCARE - DEEPCÀRE Bamboo Charcoal Hydrosol 220ml,,,我話是
416,500.00," 1,000.00",Image,AA16105020001,PREVENTION+ Daily matte Moisturizer SPF32 91ml,2-day group shipment,,Image - PREVENTION+ Daily matte Moisturizer SPF32 91ml,,,Bionature Company Limited
417,80.00, 100.00,M. SKIN CARE,AA16107530001,MEN POST-SHAVE COOLING SHEET MASK (4 pcs),2-day group shipment,,M. SKIN CARE - MEN POST-SHAVE COOLING SHEET MASK (4 pcs),,,Miss Spa Shop
418,98.00, 180.00,Image,AA16105020001,PREVENTION+ 全效防曬便携套裝 : 修護防曬日霜SPF50 *試用裝 + 保濕防曬日霜SPF30*試用裝 + 控油防曬日霜SPF32*試用裝 + 粉底防曬日霜SPF30 *送化妝袋乙個,2-day group shipment,,Image - PREVENTION+ 全效防曬便携套裝 : 修護防曬日霜SPF50 *試用裝 + 保濕防曬日霜SPF30*試用裝 + 控油防曬日霜SPF32*試用裝 + 粉底防曬日霜SPF30 *送化妝袋乙個,,,Bionature Company Limited
419,560.00, 700.00,Image,AA16105020001,NEW!! Daily Hydrating Moisturizer保濕防曬日霜SPF30 91ml,2-day group shipment,,Image - NEW!! Daily Hydrating Moisturizer保濕防曬日霜SPF30 91ml,,,Bionature Company Limited
420,68.00, 78.00,DEEPCARE,AA16107510001,DEEPCÀRE Bamboo Charcoal Face Wash 180ml,2-day group shipment,,DEEPCARE - DEEPCÀRE Bamboo Charcoal Face Wash 180ml,,,我話是
421,180.00, 78.00,Kama Ayurveda,AA16107510001,k.Mridul (soap-free face cleanser),2-day group shipment,,Kama Ayurveda - k.Mridul (soap-free face cleanser),,10,Macrofoods
422,380.00, 500.00,Image,AA16105020001,PREVENTION+ Daily Hydrating Moisturizer SPF30 91ml,2-day group shipment,,Image - PREVENTION+ Daily Hydrating Moisturizer SPF30 91ml,,,Bionature Company Limited
423,380.00, 500.00,Image,AA16105020001,PREVENTION+ Daily Matte Moisturizer SPF32 91ml,2-day group shipment,,Image - PREVENTION+ Daily Matte Moisturizer SPF32 91ml,,,Bionature Company Limited
424,360.00, 460.00,Image,AA16107520001,Clear Cell Mattifying moisturizer for oil skin 57ml,2-day group shipment,,Image - Clear Cell Mattifying moisturizer for oil skin 57ml,,,Bionature Company Limited
425,80.00, 100.00,M. SKIN CARE,AA16107530001,CAFFEINATED SHAVE CREAM,2-day group shipment,,M. SKIN CARE - CAFFEINATED SHAVE CREAM,,,Miss Spa Shop
426,168.00, 188.00,SANCTUM,AA16107510001,Men's Organic Facial Wash,2-day group shipment,,SANCTUM - Men's Organic Facial Wash,,20,Sanctum
427,98.00, 180.00,Image,AA16103070001,ORMEDIC (有機)平衡舒緩便携套裝 : 有機平衡潔面啫喱 + 有機平衡抗氧精華 + 有機平衡啫喱面膜 + 有機平衡生物肽面霜 + 粉底防曬日霜SPF30,2-day group shipment,,Image - ORMEDIC (有機)平衡舒緩便携套裝 : 有機平衡潔面啫喱 + 有機平衡抗氧精華 + 有機平衡啫喱面膜 + 有機平衡生物肽面霜 + 粉底防曬日霜SPF30,,,Bionature Company Limited
428,160.00, 200.00,M. SKIN CARE,AA16102010101,MEN REPLENISH ALL DAY SERUM X 2,2-day group shipment,,M. SKIN CARE - MEN REPLENISH ALL DAY SERUM X 2,,,Miss Spa Shop
429,168.00, 188.00,SANCTUM,AA16107510001,Men's Organic Facial Wash,2-day group shipment,,SANCTUM - Men's Organic Facial Wash,,10,Joey
430,380.00, 500.00,Image,AA16105020001,PREVENTION+ Daily Tinted Moisturizer SPF30 91ml,2-day group shipment,,Image - PREVENTION+ Daily Tinted Moisturizer SPF30 91ml,,,Bionature Company Limited
431,250.00, 400.00,Image,AA16107510001,the MAX Stem Cell Facial Cleanser 118ml,2-day group shipment,,Image - the MAX Stem Cell Facial Cleanser 118ml,,,Bionature Company Limited
432,174.00, 400.00,LIFE INSPIRATION,AA13107520001,Aloe Tea Tree 100ml,2-day group shipment,,LIFE INSPIRATION - Aloe Tea Tree 100ml,,,Life inspiration (HK) LTD
433,560.00, 700.00,Image,AA16105020001,NEW!! Daily Tinted Moisturizer 91ml,2-day group shipment,,Image - NEW!! Daily Tinted Moisturizer 91ml,,,Bionature Company Limited
434,290.00, 440.00,Image,AA16107510001,VitalC Hydrating Facial Cleanser 177ml,2-day group shipment,,Image - VitalC Hydrating Facial Cleanser 177ml,,,Bionature Company Limited
435,98.00, 180.00,Image,AA16107510001,VITAL C Anti-allergy & Hydrating Trial SET,2-day group shipment,,Image - VITAL C Anti-allergy & Hydrating Trial SET,,,Bionature Company Limited
436,"1,045.00"," 1,760.00",Biotherm,AA16107520001,FORCE SUPREME YOUTH ARCHITECT SERUM SET 50ml*2 (Parallel Import),2-day group shipment,,Biotherm - FORCE SUPREME YOUTH ARCHITECT SERUM SET 50ml*2 (Parallel Import),,,JCOR Cosmetic
437,29.90, 59.00,KAO Biore,AA16107510001,KAO 花王保濕洗面膏 130G (平行進口),2-day group shipment,,KAO Biore - KAO 花王保濕洗面膏 130G (平行進口),,,Develop 7 Cosmetic
438,29.90, 59.00,KAO Biore,AA16107510001,KAO 花王滋潤洗面膏 130G (平行進口),2-day group shipment,,KAO Biore - KAO 花王滋潤洗面膏 130G (平行進口),,,Develop 7 Cosmetic
439,139.00, 399.00,A'kin,AA16107510001,A'KIN 三件特惠套裝,2-day group shipment,,A'kin - A'KIN 三件特惠套裝,,,Develop 7 Cosmetic
440,139.00, 399.00,A'kin,AA16107510001,A'KIN 三件特惠套裝,2-day group shipment,,A'kin - A'KIN 三件特惠套裝,,,Develop 7 Cosmetic
441,280.00, 399.00,OGANA CELL,AA16107510001,Peptide Concentrating Bio-Fiber™ Tornado Cleanser (120ml),2-day group shipment,,OGANA CELL - Made in Korea - Peptide Concentrating Bio-Fiber™ Tornado Cleanser (120ml),,,Big Panda
442,215.00, 320.00,Fancl,AA16107520001,Men All-In-One Skin Conditioner II 60ml (Parallel Import),2-day group shipment,,Fancl - Men All-In-One Skin Conditioner II 60ml (Parallel Import),,,PSL Beauty
443,215.00, 320.00,Fancl,AA16107520001,Men All in one Skin Conditioner (I) 60ml (Parallel Imports Product),2-day group shipment,5,Fancl - Men All in one Skin Conditioner (I) 60ml (Parallel Imports Product),1,,PSL Beauty
444,180.00, 260.00,Shiseido 資生堂,AA16107510001,Shiseido Men Cleansing Foam 125ml  [Parallel Import],2-day group shipment,,Shiseido 資生堂 - Shiseido Men Cleansing Foam 125ml  [Parallel Import],,,PSL Beauty
445,55.00, 70.00,Shiseido ,AA16107520001,SHISEDO UNO All in one care cream perfection for men 90g [Parallel Import Product],2-day group shipment,,Shiseido  - SHISEDO UNO All in one care cream perfection for men 90g [Parallel Import Product],,10,W Store
446,118.00, 70.00,MANDOM,AA16100510001,"Green Tea Facial wash, Mandom 綠茶磨砂洗面膏 (100g x3)",2-day group shipment,,"MANDOM - 3pcs - Green Tea Facial wash, Mandom 綠茶磨砂洗面膏 (100g x3)",,,Happy Moment 丨開心生活-專門店
447,360.00,400,Melvita,AA16102010101,PULPE DE ROSE SORBET SERUM 30ML,2-day group shipment,,Melvita - PULPE DE ROSE SORBET SERUM 30ML,,10,Melvita - French Organic Beauty Care
448,261.00,290,Melvita,AA16102020101,PULPE DE ROSE DUO 50ML,2-day group shipment,5,Melvita - PULPE DE ROSE DUO 50ML,1,10,Melvita - French Organic Beauty Care
449,162.00,180,Melvita,AA16102020401,ORGANIC ARGAN & ROSE HIP OIL ROLL-ON 10ML,2-day group shipment,,Melvita - ORGANIC ARGAN & ROSE HIP OIL ROLL-ON 10ML,,20,Melvita - French Organic Beauty Care
450,135.00,150,Melvita,AA16104520001,3 HONEYS NECTAR SOS BALM 8G,2-day group shipment,,Melvita - 3 HONEYS NECTAR SOS BALM 8G,,20,Melvita - French Organic Beauty Care
451,198.00,220,Melvita,AA16100540001,FLORAL BOUQUET DETOX GENTLE CLEANSING JELLY 200ML,2-day group shipment,4.5,Melvita - FLORAL BOUQUET DETOX GENTLE CLEANSING JELLY 200ML,4,100,Melvita - French Organic Beauty Care
452,81.00,90,Melvita,AA16104510001,NECTAR DE ROSES HYDRATING LIP BALM 3.5G,2-day group shipment,4,Melvita - NECTAR DE ROSES HYDRATING LIP BALM 3.5G,1,100,Melvita - French Organic Beauty Care
453,171.00,190,Melvita,AA16104000001,NECTAR PUR ORGANIC SOS FOCUSED ACTION ROLL-ON 5ML | SOS BLEMISH CARE,2-day group shipment,5,Melvita - NECTAR PUR ORGANIC SOS FOCUSED ACTION ROLL-ON 5ML | SOS BLEMISH CARE,1,20,Melvita - French Organic Beauty Care
454,100.00, 110.00,Finesse Deadsea Skincare,AA16107520001,DEAD SEA MOISTURIZER,2-day group shipment,,Finesse Deadsea Skincare - DEAD SEA MOISTURIZER,,,The Cape
455,185.00, 269.00,Innisfree,AA16107520001,Forest For Men Fresh Skin Care Duo Set  (Parallel Import),2-day group shipment,,Innisfree - Forest For Men Fresh Skin Care Duo Set  (Parallel Import),,,GT Market
456,64.00, 119.00,Innisfree,AA16107510001,Forest For Men Shaving & Cleansing Foam 150ml (Parallel Import),2-day group shipment,,Innisfree - Forest For Men Shaving & Cleansing Foam 150ml (Parallel Import),,,GT Market
457,199.00,499,MANYO FACTORY,AA16100530001,400ml,2-day group shipment,,MANYO FACTORY - [MANYO FACTORY] Bifida Complex Ampoule Gel Cleanser - 400ml,,,Starbuy
458,159.00,499,MINON Amino Moist,AA16101500001,Minon Moist Charge Lotion I 150ml  4987107616340,2-day group shipment,,MINON Amino Moist - Minon Moist Charge Lotion I 150ml  4987107616340,,,Prettyme
459,199.00, 367.00,Oseque,AA16107510001,Signature Bunlde Pack,2-day group shipment,,Oseque - Signature Bunlde Pack,,,OSEQUE
460,199.00, 367.00,Oseque,AA16107510001,Cleanser Bundle Pack,2-day group shipment,,Oseque - Cleanser Bundle Pack,,,OSEQUE
461,185.00, 199.00,One & All,AA11850530001,ORGANIC ONE STOP CLEANSER ULTRA MILD (FACE+HAIR+BODY),2-day group shipment,,One & All - ORGANIC ONE STOP CLEANSER ULTRA MILD (FACE+HAIR+BODY),,,TimeStore 時代雜貨
462,32.00, 40.00,Shiseido UNO,AA16100570001,Whip Wash Black Scrub Men's Cleanser Blue［Parallel Import］,2-day group shipment,,Shiseido UNO - Whip Wash Black Scrub Men's Cleanser Blue［Parallel Import］,,,malluxe
463,32.00, 40.00,Shiseido UNO,AA16107510001,Whip Wash Moist Men's Moisturizing Face Cleanser Green［Parallel Import］,2-day group shipment,,Shiseido UNO - Whip Wash Moist Men's Moisturizing Face Cleanser Green［Parallel Import］,,,malluxe
464,139.00, 225.00,BELIF,AA16107510001,Ultimate multi cleansing foam 160ml,2-day group shipment,,BELIF - Ultimate multi cleansing foam 160ml,,,Golden Cosmetic & Beauty Limited
465,219.00, 370.00,BELIF,AA16107520001,101 Smart Recharger 100ml,2-day group shipment,,BELIF - 101 Smart Recharger 100ml,,,Golden Cosmetic & Beauty Limited
466,19.00, 75.00,BUBBLE DREAM,AA16102510101,Aloe Vera 100% Soothing Gel 300ml [Parallel Import] (8809407720960),2-day group shipment,,BUBBLE DREAM - Aloe Vera 100% Soothing Gel 300ml [Parallel Import] (8809407720960),,,OM361.COM
467,169.00, 259.00,Rire,AA13107520001,Homme Style All In One Moisturising Face Lotion ( For Men) 120ml,2-day group shipment,,Rire - Homme Style All In One Moisturising Face Lotion ( For Men) 120ml,,,Blossom Beauty
468,110.00, 128.00,de herbs,AA16100540001,180ml,2-day group shipment,,de herbs - HA Moisture moist locksas Facial Cleanser - 180ml,,,laglacebeauty
469,147.00, 158.00,Reuzel,AA16107530001,Reuzel Wood & Spice Beard Balm 1.3oz/ 35g,2-day group shipment,,Reuzel - Reuzel Wood & Spice Beard Balm 1.3oz/ 35g,,,HAIR FOREST
470,148.00, 178.00,Reuzel,AA16107530001,Reuzel Wood & Spice Beard Foam 70ml,2-day group shipment,,Reuzel - Reuzel Wood & Spice Beard Foam 70ml,,,HAIR FOREST
471,140.00, 150.00,Reuzel,AA16107530001,Reuzel Wood & Spice After Shave 100ml,2-day group shipment,,Reuzel - Reuzel Wood & Spice After Shave 100ml,,,HAIR FOREST
472,148.00, 178.00,Reuzel,AA13203520001,Reuzel Shave Cream 3.38oz / 95.8g,2-day group shipment,,Reuzel - Reuzel Shave Cream 3.38oz / 95.8g,,,HAIR FOREST
473,228.00, 300.00,Shiseido,AA16107510001,Men Cleansing Foam 125ml,2-day group shipment,,Shiseido - Men Cleansing Foam 125ml,,,Beaute House
474,498.00, 680.00,SK-II,AA16107510001,SK2/SKII Men Moisturizing Cleanser 120g,2-day group shipment,,SK-II - SK2/SKII Men Moisturizing Cleanser 120g,,,Beaute House
475,198.00, 283.00,Shiseido,AA16107520001,MEN HYDRATING LOTION 150ML,2-day group shipment,,Shiseido - MEN HYDRATING LOTION 150ML,,,The One Baby
476,264.00, 377.00,Shiseido,AA16107510001,CLARIFYING CLEANSING FOAM FOR ALL SKIN TYPES 125ML,2-day group shipment,,Shiseido - CLARIFYING CLEANSING FOAM FOR ALL SKIN TYPES 125ML,,,The One Baby
477,158.00, 377.00,Mon Dermar,AA16101500001,GENTLE PH BALANCER,2-day group shipment,,Mon Dermar - GENTLE PH BALANCER,,,Beautystock Group Limited
478,190.00, 225.00,Kiehl's,AA16107520001,KIEHL'S FACIAL FUEL ENERGIZING MOISTURE TREATMENT FOR MEN 75ML [Parallel Import Product],2-day group shipment,,Kiehl's - KIEHL'S FACIAL FUEL ENERGIZING MOISTURE TREATMENT FOR MEN 75ML [Parallel Import Product],,,PC Beauty
479,210.00, 270.00,Kiehl's,AA16107520001,KIEHKL'S AGE DEFENDER EYE REPAIR FOR MEN 14ML [Parallel Import Product],2-day group shipment,,Kiehl's - KIEHKL'S AGE DEFENDER EYE REPAIR FOR MEN 14ML [Parallel Import Product],,,PC Beauty
480,340.00, 450.00,Kiehl's,AA16107520001,KIEHL'S AGE DEFENDER POWER SERUM FOR MEN 75ML [Parallel Import Product],2-day group shipment,,Kiehl's - KIEHL'S AGE DEFENDER POWER SERUM FOR MEN 75ML [Parallel Import Product],,,PC Beauty
481,180.00, 190.00,Kiehl's,AA16107510001,Facial Fuel Energizing Face Wash 250ml (Parallel Import),2-day group shipment,,Kiehl's - Facial Fuel Energizing Face Wash 250ml (Parallel Import),,,AYO Cosmetic
482,228.00, 280.00,Kiehl's,AA16107520001,Facial Fuel Energizing Tonic for Men 250ml (Parallel Import),2-day group shipment,,Kiehl's - Facial Fuel Energizing Tonic for Men 250ml (Parallel Import),,,AYO Cosmetic
483,388.00, 475.00,Kiehl's,AA16107520001,Facial Fuel Daily Energizing Moisture Treatment for Men 125ml (Parallel Import),2-day group shipment,,Kiehl's - Facial Fuel Daily Energizing Moisture Treatment for Men 125ml (Parallel Import),,,AYO Cosmetic
484,198.00, 279.00,AHC,AA16107520001,Homme Only For Man Skin Care Set 3 items (Parallel Import),2-day group shipment,,AHC - Homme Only For Man Skin Care Set 3 items (Parallel Import),,,GT Market
485,338.00, 450.00,Biotherm,AA16107520001,Aqua Power 72H Gel Cream 50ml (Parallel Import),2-day group shipment,,Biotherm - Aqua Power 72H Gel Cream 50ml (Parallel Import),,,JCOR Cosmetic
486,228.00, 230.00,Biotherm,AA16107510001,Aquapower Refreshing Cleanser 125ml (Parallel Import),2-day group shipment,,Biotherm - Aquapower Refreshing Cleanser 125ml (Parallel Import),,,AYO Cosmetic
487,348.00, 380.00,Biotherm,AA16107520001,Aquapower Cooling Fresh Gel 75ml (Parallel Import),2-day group shipment,,Biotherm - Aquapower Cooling Fresh Gel 75ml (Parallel Import),,,AYO Cosmetic
488,245.00, 250.00,Biotherm,AA16107520001,Aquapower Refreshing Lotion 200ml (Parallel Import),2-day group shipment,,Biotherm - Aquapower Refreshing Lotion 200ml (Parallel Import),,,AYO Cosmetic
489,560.00, 620.00,Biotherm,AA16107520001,T-Pur Purifying Power Duo Set (Parallel Import),2-day group shipment,,Biotherm - T-Pur Purifying Power Duo Set (Parallel Import),,,AYO Cosmetic
490,168.00, 228.00,Secret Key,AA28320505001,Starting Treatment Essence (Rose Edition 150ml),2-day group shipment,,Secret Key - Starting Treatment Essence (Rose Edition 150ml),,10,Airstore Company
491,69.00, 110.00,Innisfree,AA16107510001,Forest For Men Bubble Cleanser 150ml,2-day group shipment,,Innisfree - Forest For Men Bubble Cleanser 150ml,,,GetMore Mall
492,230.00, 500.00,CLINIQUE,AA16107520001,For Men Maximum Hydrator Activated Water-Gel Concentrate 48ml,2-day group shipment,,CLINIQUE - For Men Maximum Hydrator Activated Water-Gel Concentrate 48ml,,,Beaute House
493,205.00, 500.00,CLINIQUE,AA16107520001,For Men Maximum Hydrator 72-hour Auto-Replenishing Hydrator 50ml,2-day group shipment,,CLINIQUE - For Men Maximum Hydrator 72-hour Auto-Replenishing Hydrator 50ml,,,Beaute House
494,305.00, 599.00,Braun,AA32452020001,平行進口,2-day group shipment,,Braun - CCR4 Clean & Charge Refill Cartridges X 2 - 平行進口,,10,Eson Life
495,252.00,280,Melvita,AA16105500001,ORGANIC WITCH HAZEL FLORAL WATER 200ML,2-day group shipment,,Melvita - ORGANIC WITCH HAZEL FLORAL WATER 200ML,,10,Melvita - French Organic Beauty Care
496,218.00, 311.00,Fancl,AA16107510001,180ml (Parallel Imports),2-day group shipment,,Fancl - Men Fash Wash - 180ml (Parallel Imports),,,Green Element
497,28.00, 68.00,Lanolin,nan,Oil Moisturising Cream 250g [Parallel Import],2-day group shipment,4.555555555555555,Lanolin - Oil Moisturising Cream 250g [Parallel Import],18,500,Sun Grocery HK Limited
498,189.00, 398.00,Clarins,nan,Men After Shave Energizer  -[Parallel Import Product],2-day group shipment,4.25,Clarins - Men After Shave Energizer  -[Parallel Import Product],4,100,Beautique
499,79.00, 412.00,Shiseido,nan,MG5 After Shave Lotion (F) 150ml,2-day group shipment,5,Shiseido - MG5 After Shave Lotion (F) 150ml,1,70,Beauty Soulmates
500,234.00,260,Melvita,nan,CALENDULA OIL 50ML,2-day group shipment,,Melvita - CALENDULA OIL 50ML,,20,Melvita - French Organic Beauty Care
501,165.00,260,Biotherm,nan,AQUAPOWER Oligo-Thermal Fresh Gel Ultra Cleansing for Men 125ml (Parallel Import) *SALE*,2-day group shipment,,Biotherm - AQUAPOWER Oligo-Thermal Fresh Gel Ultra Cleansing for Men 125ml (Parallel Import) *SALE*,,70,NOBO Cosmetics & Skincare Outlet
502,250.00,260,Biotherm,nan,T-PUR Ultra Absorbing & Matifying Moisturizer Gel 100ml (Parallel Import) [Expiry Date : 12/2020],2-day group shipment,,Biotherm - T-PUR Ultra Absorbing & Matifying Moisturizer Gel 100ml (Parallel Import) [Expiry Date : 12/2020],,40,NOBO Cosmetics & Skincare Outlet
503,252.00,280,Melvita,nan,ORGANIC ORANGE BLOSSOM FLORAL WATER 200ML,2-day group shipment,5,Melvita - ORGANIC ORANGE BLOSSOM FLORAL WATER 200ML,1,10,Melvita - French Organic Beauty Care
504,252.00,280,Melvita,nan,ORGANIC CORNFLOWER FLORAL WATER 200ML,2-day group shipment,,Melvita - ORGANIC CORNFLOWER FLORAL WATER 200ML,,20,Melvita - French Organic Beauty Care
505,190.00, 272.00,Agadir Argan Oil,nan,Agadir Men Beard Butter The Hydrator  -[Parallel Import Product],2-day group shipment,,Agadir Argan Oil - Agadir Men Beard Butter The Hydrator  -[Parallel Import Product],,,Beautique
506,170.00, 272.00,Biotherm,nan,Age Fitness Advanced Toning Anti-Aging Care 50ml (Parallel Import) *Clearance Sale*,2-day group shipment,4.666666666666667,Biotherm - Age Fitness Advanced Toning Anti-Aging Care 50ml (Parallel Import) *Clearance Sale*,3,40,NOBO Cosmetics & Skincare Outlet
